50000,10000,0.07,1,0,0.467526129789,0.310832138446,0.165454,0.424706283056,0.373406829817
50000,10000,0.07,1,1,0.44732199557,0.421440846859,0.202129,0.441894548933,0.433995911024
50000,10000,0.07,1,2,0.458064273083,0.305767624012,0.162861,0.416567508439,0.366733112241
50000,10000,0.07,1,3,0.427823960261,0.327412431319,0.15341,0.40309929345,0.370943149899
50000,10000,0.07,1,4,0.471231523741,0.320202197214,0.163895,0.430610438051,0.381306394466
50000,10000,0.07,1,5,0.474235096383,0.324417463755,0.16357,0.434137697596,0.385274285393
50000,10000,0.07,1,6,0.51360329482,0.332187666684,0.171154,0.463029047804,0.403439355285
50000,10000,0.07,1,7,0.376962926861,0.301654764045,0.142741,0.35903623549,0.335130263416
50000,10000,0.07,2,0,0.379966888307,0.318995101069,0.151424,0.365976551552,0.346821652052
50000,10000,0.07,2,1,0.423123533626,0.432099452385,0.202783,0.424888760113,0.427564390017
50000,10000,0.07,2,2,0.321395692345,0.333333213188,0.123271,0.323714300909,0.327255625737
50000,10000,0.07,2,3,0.381685682607,0.326239048251,0.147653,0.369138154416,0.351790998102
50000,10000,0.07,2,4,0.386036160752,0.370626033219,0.127393,0.382852463569,0.378174176214
50000,10000,0.07,2,5,0.327362745483,0.462174610647,0.154598,0.347643600886,0.383259254953
50000,10000,0.07,2,6,0.47021226304,0.354552488104,0.169169,0.441413277267,0.404272679128
50000,10000,0.07,2,7,0.475500968235,0.343652537938,0.158228,0.441614324569,0.398965794066
50000,10000,0.07,3,0,0.296439320552,0.360055624814,0.119142,0.307298299425,0.325165168549
50000,10000,0.07,3,1,0.386598034864,0.34340524778,0.151103,0.377111575304,0.363723827304
50000,10000,0.07,3,2,0.420578850804,0.331127281127,0.1344,0.399020374149,0.37053078444
50000,10000,0.07,3,3,0.37474332832,0.454354723271,0.173,0.388352649211,0.410726815507
50000,10000,0.07,3,4,0.413767438646,0.388149962782,0.146394,0.408376951615,0.400549521995
50000,10000,0.07,3,5,0.368048606742,0.349086472196,0.122855,0.364093149378,0.358316845731
50000,10000,0.07,3,6,0.363253498235,0.291871775504,0.102115,0.346314207223,0.323673800227
50000,10000,0.07,3,7,0.301848674953,0.370956651892,0.121408,0.313530614817,0.332853410551
50000,10000,0.07,4,0,0.458577052863,0.389434785014,0.15129,0.442851812184,0.421187176918
50000,10000,0.07,4,1,0.417594119001,0.346577501446,0.131231,0.401154153354,0.378785923239
50000,10000,0.07,4,2,0.257825350611,0.570310716731,0.110276,0.289556144027,0.355112079517
50000,10000,0.07,4,3,0.371049231622,0.543191162286,0.219213,0.396158431468,0.440913931901
50000,10000,0.07,4,4,0.256818055617,0.44686677231,0.111069,0.280693365779,0.326178570376
50000,10000,0.07,4,5,0.241841900325,0.331073446328,0.0798696,0.255620991659,0.279508768179
50000,10000,0.07,4,6,0.262814993884,0.56789706517,0.119972,0.294451688856,0.359334770894
50000,10000,0.07,4,7,0.366909857438,0.472733031674,0.150029,0.384106617019,0.413152809383
50000,10000,0.07,5,0,0.289985380537,0.595038053395,0.108712,0.323115064796,0.389938457519
50000,10000,0.07,5,1,0.287687900072,0.525682305311,0.145624,0.316330646169,0.371866187178
50000,10000,0.07,5,2,0.359038001011,0.559283079229,0.170803,0.386730942456,0.437328257156
50000,10000,0.07,5,3,0.271894663855,0.459283730975,0.0805614,0.296052735278,0.34157682046
50000,10000,0.07,5,4,0.299666391286,0.38944130496,0.0904095,0.314150113996,0.338706042933
50000,10000,0.07,5,5,0.305663927214,0.587985978804,0.133122,0.338135108873,0.402229334369
50000,10000,0.07,5,6,0.292622501266,0.549428078072,0.124258,0.322797998077,0.381865466081
50000,10000,0.07,5,7,0.276528027184,0.436633683763,0.0821009,0.298412519441,0.338608899832
50000,10000,0.07,6,0,0.405214184618,0.473901018004,0.134887,0.417311132781,0.43687428912
50000,10000,0.07,6,1,0.349881351595,0.594367602254,0.11334,0.381245541966,0.440473117123
50000,10000,0.07,6,2,0.378277040404,0.579299943883,0.134997,0.40648813409,0.457688252484
50000,10000,0.07,6,3,0.397172154949,0.541915733905,0.158081,0.419586118085,0.458389129261
50000,10000,0.07,6,4,0.372640891245,0.411624267294,0.126962,0.379835446684,0.391163708224
50000,10000,0.07,6,5,0.354944954855,0.636425573258,0.128781,0.389389034694,0.455724756714
50000,10000,0.07,6,6,0.409432004688,0.545028578233,0.178408,0.430871118002,0.467598447523
50000,10000,0.07,6,7,0.34795909008,0.56496815617,0.120185,0.376914285597,0.430671351639
50000,10000,0.07,7,0,0.500443312886,0.504624277457,0.134029,0.501273954112,0.502525099007
50000,10000,0.07,7,1,0.505948328997,0.609601983382,0.184179,0.523759826164,0.552959559821
50000,10000,0.07,7,2,0.503541231812,0.565673612102,0.131704,0.514851264262,0.532802156765
50000,10000,0.07,7,3,0.506504612527,0.619659608684,0.184221,0.525704204164,0.557397303313
50000,10000,0.07,7,4,0.495284577618,0.474885714286,0.0820977,0.491065800823,0.484870692042
50000,10000,0.07,7,5,0.494437821708,0.470273809524,0.0818837,0.489408381474,0.482053186589
50000,10000,0.07,7,6,0.506966250141,0.648053753475,0.236072,0.530045443132,0.568892972001
50000,10000,0.07,7,7,0.506058143327,0.589510199241,0.143959,0.5208033017,0.544605800129
50000,10000,0.1,1,0,0.477736273065,0.310162226452,0.172195,0.431148231294,0.376129022207
50000,10000,0.1,1,1,0.453036540056,0.418495632775,0.210493,0.445679627588,0.435081616976
50000,10000,0.1,1,2,0.468126473438,0.302839873138,0.168591,0.422055809632,0.367765369936
50000,10000,0.1,1,3,0.424015429298,0.323934710102,0.158484,0.399339945212,0.367279335702
50000,10000,0.1,1,4,0.475324323843,0.307875651412,0.168479,0.42869251506,0.3736996692
50000,10000,0.1,1,5,0.480160244995,0.315954509251,0.17382,0.434950354987,0.381122931738
50000,10000,0.1,1,6,0.529682022618,0.327143273543,0.176832,0.471321714906,0.404474311374
50000,10000,0.1,1,7,0.364032605537,0.287789369441,0.104702,0.345714756049,0.321451924069
50000,10000,0.1,2,0,0.402787579987,0.332385125461,0.158813,0.386418143631,0.364215372296
50000,10000,0.1,2,1,0.423576034379,0.438037490251,0.205422,0.426391428479,0.430685400649
50000,10000,0.1,2,2,0.327285511203,0.333828131435,0.13011,0.328573438146,0.330524447248
50000,10000,0.1,2,3,0.385469761795,0.323268031909,0.152749,0.371185408123,0.351639357638
50000,10000,0.1,2,4,0.383625259124,0.346299243679,0.133639,0.375529927624,0.364007884598
50000,10000,0.1,2,5,0.325653251721,0.450521671879,0.148953,0.34476451918,0.378043255347
50000,10000,0.1,2,6,0.463067362917,0.345264413458,0.1669,0.433486558658,0.395581829446
50000,10000,0.1,2,7,0.508247700308,0.340288580467,0.170456,0.462583452922,0.407645241298
50000,10000,0.1,3,0,0.311725265024,0.357014825161,0.122339,0.319840005444,0.332836456567
50000,10000,0.1,3,1,0.387284159917,0.339449276117,0.148473,0.376668211442,0.361792429567
50000,10000,0.1,3,2,0.429442184424,0.329192654193,0.141977,0.404788043061,0.372693700096
50000,10000,0.1,3,3,0.379981938389,0.451112157871,0.179229,0.392355047908,0.412503164083
50000,10000,0.1,3,4,0.422114594422,0.379133815531,0.1516,0.412756115382,0.399471411828
50000,10000,0.1,3,5,0.369664952178,0.338961824046,0.123792,0.363087270447,0.353648241021
50000,10000,0.1,3,6,0.380365413175,0.304439985732,0.14778,0.362294611364,0.338193715017
50000,10000,0.1,3,7,0.307091075879,0.359924867383,0.119594,0.31637941667,0.331415510759
50000,10000,0.1,4,0,0.458933702976,0.389111598692,0.149591,0.443034113164,0.421148319571
50000,10000,0.1,4,1,0.418532463096,0.342917630615,0.130889,0.400854433096,0.376970629502
50000,10000,0.1,4,2,0.263223043406,0.582683177357,0.120641,0.29564043087,0.362630361429
50000,10000,0.1,4,3,0.383021649419,0.557071376899,0.223747,0.408550937891,0.453934646148
50000,10000,0.1,4,4,0.260013099382,0.454236909651,0.113751,0.284327827128,0.330717662551
50000,10000,0.1,4,5,0.24275133554,0.336493851778,0.0796746,0.257074831458,0.282037153553
