50000,10000,0.07,0.630084245301,0.642891666667,0.542368,0.632604743209,0.636423528197
50000,10000,0.1,0.631006117918,0.654425,0.535466,0.635554838957,0.642502228182
100000,50000,0.07,0.647302412309,0.602516666667,0.5177,0.637820429453,0.624107118143


