50000,10000,0.07,1,0,0.43015721386,0.363495651699,0.158345,0.414938092892,0.39402686885
50000,10000,0.07,1,1,0.521025471176,0.387152908559,0.210713,0.487323420303,0.444222260957
50000,10000,0.07,1,2,0.498358674146,0.372003912672,0.20015,0.466657704891,0.426009526384
50000,10000,0.07,1,3,0.390197742661,0.429913633488,0.20601,0.397542830808,0.409094018702
,,,,,0.45993477546075,0.3881415266045,0.1938045,0.4416155122235,0.41833816872325
,,,,,0.060438470121128,0.029516820133716,0.024031320625384,0.042310007578748,0.021643548463433
,,,,,,,,,
50000,10000,0.07,2,0,0.3897239589,0.392273616943,0.133329,0.390231235538,0.390994631415
50000,10000,0.07,2,1,0.461332722684,0.416014839908,0.202567,0.451496127158,0.437503372562
50000,10000,0.07,2,2,0.412973257753,0.388125148845,0.194304,0.407752326186,0.400163839584
50000,10000,0.07,2,3,0.458532405339,0.423048287968,0.204707,0.45096722919,0.44007621884
,,,,,0.430640586169,0.404865473416,0.18372675,0.425111729518,0.41718451560025
,,,,,0.035148568965163,0.017259938531992,0.033896594385228,0.030998070082111,0.025248758854881
,,,,,,,,,
50000,10000,0.07,3,0,0.344092391259,0.450363598885,0.173412,0.361135652296,0.390120257381
50000,10000,0.07,3,1,0.336247435787,0.435250620018,0.168545,0.352273223815,0.379396691423
50000,10000,0.07,3,2,0.431487273654,0.371015178183,0.16258,0.417865615626,0.398972806506
50000,10000,0.07,3,3,0.377035915679,0.464964263677,0.166171,0.391856537694,0.416409001356
,,,,,0.37221575409475,0.43039841519075,0.167677,0.38078275735775,0.3962246891665
,,,,,0.043285834663855,0.041405793357628,0.004542066123106,0.029980934099364,0.015656779180853
,,,,,,,,,
50000,10000,0.07,4,0,0.340562879464,0.41506166923,0.184127,0.353243507802,0.37413976947
350000,10000,0.07,4,1,0.450592081914,0.38317571644,0.172757,0.435275509606,0.414158340369
50000,10000,0.07,4,2,0.256568717796,0.470232798665,0.133044,0.282215277568,0.331994426227
50000,10000,0.07,4,3,0.331340185664,0.559771870287,0.196813,0.360786101522,0.416277423679
,,,,,0.3447659662095,0.4570605136555,0.17168525,0.3578800991245,0.38414248993625
,,,,,0.079949648559288,0.077343385983348,0.02757109484436,0.062570380675958,0.03980402077346
,,,,,,,,,
50000,10000,0.07,5,0,0.300615575843,0.610228365385,0.165158,0.334565399371,0.40280039895
550000,10000,0.07,5,1,0.365357520197,0.50485544839,0.221239,0.386729148516,0.423925501779
50000,10000,0.07,5,2,0.301192419879,0.513642148769,0.183041,0.328354872921,0.379721547642
50000,10000,0.07,5,3,0.405870495138,0.54543485056,0.193452,0.427761373703,0.465415050726
,,,,,0.34325900276425,0.543540203276,0.1907225,0.36935269862775,0.41796562477425
,,,,,0.051628812063367,0.047753898890389,0.023461003424122,0.046920117352172,0.036421429896241
,,,,,,,,,
50000,10000,0.07,6,0,0.353369337466,0.573223988688,0.0837795,0.38272765338,0.43721398673
50000,10000,0.07,6,1,0.42277940575,0.480742273293,0.124639,0.433226180716,0.449901617938
50000,10000,0.07,6,2,0.372618820268,0.531227106227,0.129091,0.396282398918,0.438006549156
50000,10000,0.07,6,3,0.470939783412,0.614810138421,0.303764,0.494062685771,0.533342987377
,,,,,0.404926836724,0.55000087665725,0.160318375,0.42657472969625,0.46461628530025
,,,,,0.052846970926505,0.057413012284932,0.097780389083032,0.049796443719331,0.046183853738898
,,,,,,,,,
50000,10000,0.07,7,0,0.499714359305,0.498066666667,0.0844873,0.499383949217,0.498889152522
50000,10000,0.07,7,1,0.508585563731,0.678313253012,0.239521,0.535378045882,0.581313795755
50000,10000,0.07,7,2,0.50130526827,0.519708862566,0.129428,0.504880971994,0.510341204695
50000,10000,0.07,7,3,0.500854905793,0.512990580848,0.178238,0.503235887994,0.506850111637
,,,,,0.50261502427475,0.55226984077325,0.157918575,0.51071971377175,0.52434856615225
,,,,,0.004036280322572,0.084514305325722,0.066522426820252,0.016599512586409,0.03827802333588
