50000, 10000, 0.5, 100, 1, 0, 0.653381419173, 0.548599655489, 0.412604, 0.629340778228, 0.596423403026
50000, 10000, 0.5, 100, 1, 1, 0.544731727052, 0.551370914102, 0.336983, 0.546046742541, 0.548031213516
50000, 10000, 0.5, 100, 1, 2, 0.619235410132, 0.510257721275, 0.391873, 0.593868459472, 0.559489279785
50000, 10000, 0.5, 100, 1, 3, 0.539451247328, 0.549243273764, 0.340242, 0.541381620769, 0.544303224418
50000, 10000, 0.5, 100, 1, 4, 0.664106797151, 0.556292637535, 0.418616, 0.639325473787, 0.605437385977
50000, 10000, 0.5, 100, 1, 5, 0.739429672853, 0.531448855137, 0.416156, 0.685755988242, 0.618421107033
50000, 10000, 0.5, 100, 1, 6, 0.661626648117, 0.54294657695, 0.415759, 0.633913815958, 0.596440160446
50000, 10000, 0.5, 100, 1, 7, 0.668232524629, 0.604969364604, 0.500935, 0.65454308307, 0.635029227103
50000, 10000, 0.5, 100, 2, 0, 0.495923151572, 0.543350440339, 0.32301, 0.504734477013, 0.518554622918
50000, 10000, 0.5, 100, 2, 1, 0.575077684073, 0.538785093137, 0.359674, 0.567433218059, 0.556340134375
50000, 10000, 0.5, 100, 2, 2, 0.489584735197, 0.589801714731, 0.338375, 0.506807723178, 0.535040839811
50000, 10000, 0.5, 100, 2, 3, 0.563440882308, 0.482606202415, 0.306293, 0.545177844524, 0.519900238655
50000, 10000, 0.5, 100, 2, 4, 0.575149132851, 0.538101220169, 0.361412, 0.567336977804, 0.556008716865
50000, 10000, 0.5, 100, 2, 5, 0.536096713952, 0.602323045828, 0.44022, 0.548150714335, 0.567283557461
50000, 10000, 0.5, 100, 2, 6, 0.463687371552, 0.510077951065, 0.352603, 0.472277919858, 0.485777628187
50000, 10000, 0.5, 100, 2, 7, 0.4943194569, 0.540105061895, 0.326014, 0.502844855965, 0.516198980233
50000, 10000, 0.5, 100, 3, 0, 0.418005153148, 0.575680669385, 0.286175, 0.442229986507, 0.484333138129
50000, 10000, 0.5, 100, 3, 1, 0.380368410955, 0.659243157543, 0.34331, 0.415523583264, 0.482401850587
50000, 10000, 0.5, 100, 3, 2, 0.445906217829, 0.562982042351, 0.310136, 0.465256863798, 0.497651133666
50000, 10000, 0.5, 100, 3, 3, 0.330376633792, 0.546484859273, 0.264646, 0.358750298331, 0.411800106751
50000, 10000, 0.5, 100, 3, 4, 0.391411377675, 0.558074889693, 0.311132, 0.416274632975, 0.460115894095
50000, 10000, 0.5, 100, 3, 5, 0.387618992457, 0.574758839485, 0.284373, 0.414618728743, 0.462993711767
50000, 10000, 0.5, 100, 3, 6, 0.496960529582, 0.610467928178, 0.39987, 0.516154785078, 0.547897180634
50000, 10000, 0.5, 100, 3, 7, 0.406970413419, 0.532375347017, 0.255935, 0.427091314287, 0.46130194907
50000, 10000, 0.5, 100, 4, 0, 0.313448645767, 0.673610161354, 0.297963, 0.350980658547, 0.427820898467
50000, 10000, 0.5, 100, 4, 1, 0.479337355688, 0.651479413683, 0.381886, 0.506082023018, 0.552305957779
