50000, 10000, 0.5, 100, 1, 0, 0.60972194415, 0.512908582944, 0.400646, 0.587541813159, 0.557140770389
50000, 10000, 0.5, 100, 1, 1, 0.654301485773, 0.489259004884, 0.348079, 0.612948140891, 0.559870503465
50000, 10000, 0.5, 100, 1, 2, 0.70223404634, 0.46478623589, 0.343444, 0.637134762952, 0.559353978816
50000, 10000, 0.5, 100, 1, 3, 0.696816346018, 0.455419705738, 0.339298, 0.630026809595, 0.55083139392
50000, 10000, 0.5, 100, 2, 0, 0.587740893713, 0.644011432897, 0.448465, 0.598194347408, 0.614590850701
50000, 10000, 0.5, 100, 2, 1, 0.684989541802, 0.583325820207, 0.424323, 0.661917364858, 0.630083176903
50000, 10000, 0.5, 100, 2, 2, 0.467571625871, 0.587588496937, 0.346558, 0.487485736898, 0.520754533681
50000, 10000, 0.5, 100, 2, 3, 0.515921265869, 0.501232821674, 0.295791, 0.512915108006, 0.508470987867
50000, 10000, 0.5, 100, 3, 0, 0.491682700488, 0.602778724298, 0.367233, 0.510500406912, 0.541592173553
50000, 10000, 0.5, 100, 3, 1, 0.357296796586, 0.604883697518, 0.28988, 0.389153970426, 0.449235894418
50000, 10000, 0.5, 100, 3, 2, 0.412337848836, 0.678925541513, 0.35285, 0.447479405594, 0.513068980016
50000, 10000, 0.5, 100, 3, 3, 0.528939761787, 0.54216166847, 0.310121, 0.531532298611, 0.535469108097
50000, 10000, 0.5, 100, 4, 0, 0.340046473919, 0.652684794612, 0.37924, 0.376074695243, 0.447136440694
50000, 10000, 0.5, 100, 4, 1, 0.514352801823, 0.545246108981, 0.283734, 0.520248189929, 0.529349097999
50000, 10000, 0.5, 100, 4, 2, 0.277431447107, 0.547440058251, 0.25226, 0.307793449511, 0.368244233383
50000, 10000, 0.5, 100, 4, 3, 0.390278308494, 0.616648861974, 0.290654, 0.421202851977, 0.478018037142
50000, 10000, 0.5, 100, 5, 0, 0.34324793164, 0.586115456821, 0.219023, 0.374264590118, 0.432947802235
50000, 10000, 0.5, 100, 5, 1, 0.292936757618, 0.567744755245, 0.213261, 0.324334576713, 0.386468874422
50000, 10000, 0.5, 100, 5, 2, 0.347336531095, 0.623887990411, 0.222149, 0.381124850543, 0.446238919185
50000, 10000, 0.5, 100, 5, 3, 0.319155033752, 0.578903661257, 0.173344, 0.350618915641, 0.411465349814
50000, 10000, 0.5, 100, 6, 0, 0.357143341465, 0.587166085947, 0.197839, 0.387504365282, 0.444139287066
50000, 10000, 0.5, 100, 6, 1, 0.348430335349, 0.588470975222, 0.184914, 0.379380636956, 0.437700613557
50000, 10000, 0.5, 100, 6, 2, 0.353330553456, 0.6397973543, 0.157364, 0.38808309569, 0.455248415695
50000, 10000, 0.5, 100, 6, 3, 0.352220328016, 0.600786766425, 0.176592, 0.383994730467, 0.444087590055
50000, 10000, 0.5, 100, 7, 0, 0.0119156736939, 0.5, 0.0561894, 0.0148063781321, 0.0232766338406
50000, 10000, 0.5, 100, 7, 1, 0.0205680705191, 0.5, 0.061694, 0.0254483761512, 0.0395108184384
50000, 10000, 0.5, 100, 7, 2, 0.0119047619048, 0.5, 0.0558982, 0.0147928994083, 0.0232558139535
50000, 10000, 0.5, 100, 7, 3, 0.0119156736939, 0.5, 0.0561818, 0.0148063781321, 0.0232766338406
