50000,10000,0.1,1,0,0.438564538103,0.358146722775,0.160212,0.419716035793,0.394297055306
50000,10000,0.1,1,1,0.523453974275,0.395456914216,0.209088,0.491628982886,0.450540952325
50000,10000,0.1,1,2,0.521756525319,0.394841048927,0.202676,0.490240498035,0.449512194948
50000,10000,0.1,1,3,0.442724796972,0.437452795142,0.22008,0.441660255289,0.440073007196
,,,,,0.48162495866725,0.396474370265,0.198014,0.46081144300075,0.43360580244375
,,,,,0.047355505092593,0.032413694754545,0.026206025261378,0.035923022001354,0.026625895683506
,,,,,,,,,
50000,10000,0.1,2,0,0.396730961725,0.390697405861,0.136137,0.395509388225,0.393691068169
50000,10000,0.1,2,1,0.485418585321,0.422749997216,0.212424,0.471441266003,0.451922053986
50000,10000,0.1,2,2,0.460287155602,0.391962888394,0.204571,0.444780926926,0.423386268552
50000,10000,0.1,2,3,0.468123134122,0.431591694173,0.204688,0.460330338139,0.449115764648
,,,,,0.4526399591925,0.409250496411,0.189455,0.44301547982325,0.42952878883875
,,,,,0.038723217185197,0.021011458773179,0.035734772188071,0.033505100014004,0.027124286310632
,,,,,,,,,
50000,10000,0.1,3,0,0.406329428172,0.468653363342,0.190185,0.417431875824,0.435271767592
50000,10000,0.1,3,1,0.389177710937,0.45522589836,0.182145,0.400808270565,0.419618701608
50000,10000,0.1,3,2,0.403219517352,0.376728717416,0.159721,0.397627446115,0.389524239783
50000,10000,0.1,3,3,0.417942815446,0.438385980849,0.178231,0.421877481015,0.427920377969
,,,,,0.40416736797675,0.43474848999175,0.1775705,0.40943626837975,0.418083771738
,,,,,0.011832521515469,0.040613585739483,0.012898224309312,0.012008387899157,0.020084728019197
,,,,,,,,,
50000,10000,0.1,4,0,0.369263375258,0.409843471606,0.189301,0.37672352928,0.388496608038
50000,10000,0.1,4,1,0.473944576589,0.385688267615,0.18126,0.453203441174,0.425285897165
50000,10000,0.1,4,2,0.271431215085,0.485468147903,0.139659,0.29767989571,0.348186867935
50000,10000,0.1,4,3,0.352112388049,0.578444314332,0.202664,0.382006451816,0.437753891518
,,,,,0.36668788874525,0.464861050364,0.178221,0.377403329495,0.399930816164
,,,,,0.083260453428485,0.086835234444741,0.027181427568593,0.063569210808521,0.040338742566734
,,,,,,,,,
50000,10000,0.1,5,0,0.299329166431,0.621350961538,0.164868,0.333943082762,0.404024068139
50000,10000,0.1,5,1,0.379596982513,0.502895839094,0.231504,0.399170526651,0.432632965084
50000,10000,0.1,5,2,0.31414867474,0.528330510163,0.191006,0.341866800988,0.394014077895
50000,10000,0.1,5,3,0.396088357351,0.564238806859,0.196172,0.42119251912,0.465442258621
,,,,,0.34729079525875,0.5542040294135,0.1958875,0.37404323238025,0.42402834243475
,,,,,0.047692102048256,0.051352950724637,0.027414439230693,0.042808803198962,0.032094542894286
,,,,,,,,,
50000,10000,0.1,6,0,0.358511162288,0.496725115282,0.0819622,0.379638048689,0.416449823488
50000,10000,0.1,6,1,0.422351472606,0.492169928025,0.125219,0.434684196516,0.454595581318
50000,10000,0.1,6,2,0.367887400137,0.542552790347,0.12632,0.393204461212,0.438465563282
50000,10000,0.1,6,3,0.484566180923,0.605923615237,0.308149,0.504786414153,0.538492140321
,,,,,0.4083290539885,0.53434286222275,0.16041255,0.4280782801425,0.46200077710225
,,,,,0.058097841172855,0.05286731310756,0.100633665673786,0.056244748568414,0.053337170392383
,,,,,,,,,
50000,10000,0.1,7,0,0.500910976453,0.506666666667,0.135199,0.502051629209,0.503772382147
50000,10000,0.1,7,1,0.508661989729,0.679610750695,0.239451,0.53560723542,0.581839749292
50000,10000,0.1,7,2,0.500551350755,0.50873412302,0.177499,0.502166778619,0.504609566014
50000,10000,0.1,7,3,0.500183867866,0.502943485086,0.177887,0.500733365955,0.501559880604
,,,,,0.50257704620075,0.549488756367,0.182509,0.51013975230075,0.52294539451425
,,,,,0.004067475495817,0.086781079335765,0.042922761824779,0.016990770484707,0.039283975697979
