50000,10000,0.5,100,0.571805872168,0.823791666667,0.729633,0.609066792837,0.67504978955
50000,5000,0.7,100,0.932880951121,0.680308333333,0.595455,0.868400158905,0.786822341521
100000,5000,0.9,100,0.986615663671,0.595791666667,0.498461,0.872188962067,0.742940682021

